text,label,timestamp,username,device,likes,retweets,replies
"Dark mode is great, but can we get an option to schedule it automatically?",Bug Report,4/01/2024 8:45,@user_1075,Web,173,12,3
Why is the AI assistant so slow to respond? It used to be much faster.,Question,11/01/2024 20:43,@user_9635,Android,232,38,5
The app's search function is broken. It doesn't return relevant results anymore.,Feedback,6/01/2024 22:55,@user_6818,Android,122,8,5
"The app now loads twice as fast! Whatever you did, keep it up! 🚀",Security Issue,24/01/2024 1:51,@user_5242,Android,284,33,10
Why is the AI assistant so slow to respond? It used to be much faster.,Security Issue,21/01/2024 20:32,@user_8163,Android,182,19,30
🚨 Security vulnerability found: Anyone can access user profiles without authentication. @Company please fix this ASAP!,Bug Report,10/01/2024 16:30,@user_5281,iPhone,19,23,21
The last update completely broke Bluetooth connectivity. Devices keep disconnecting randomly!,Feature Request,7/01/2024 1:15,@user_9456,Android,259,29,28
The new AI-powered search is amazing! Results are so much more relevant now! 🔥🔥,Security Issue,26/01/2024 18:42,@user_3721,Android,83,22,29
"The new dark mode is awesome, but can we get an option to schedule it automatically?",Performance Issue,16/01/2024 15:15,@user_3517,iPhone,243,31,18
Can we get a feature to customize notification sounds? It would be super helpful!,Security Issue,20/01/2024 8:39,@user_5912,iPhone,98,20,16
The UI feels laggy after the latest update. Animations take forever to load.,Bug Report,24/01/2024 0:05,@user_5626,Android,170,50,22
The app just freezes when I open large files. Happens on both desktop and mobile. Please fix!,Discussion,18/01/2024 14:38,@user_4380,Web,293,25,22
How do I enable 2FA for my account? I can't find the option in settings.,Question,28/01/2024 10:50,@user_2297,Web,112,20,15
The last update completely broke Bluetooth connectivity. Devices keep disconnecting randomly!,Feature Request,24/01/2024 19:01,@user_7436,iPhone,186,46,27
My messages aren’t syncing across devices. Really frustrating. Any fixes?,Bug Report,12/01/2024 5:54,@user_9340,Android,86,28,13
The new update is fantastic! The app runs so much smoother now. Great job!,Question,10/01/2024 1:15,@user_3498,iPhone,19,5,25
The new AI recommendations are completely off. They used to be much better!,Question,23/01/2024 4:02,@user_7545,Android,165,8,15
The app crashes every time I try to upload a photo. Anyone else having this issue?,Question,20/01/2024 1:48,@user_6272,iPhone,165,25,7
The last update completely broke Bluetooth connectivity. Devices keep disconnecting randomly!,Security Issue,23/01/2024 10:16,@user_7469,iPhone,276,25,3
Your new terms of service update is concerning. Can you clarify the data-sharing policies?,Question,20/01/2024 11:10,@user_8979,Android,26,27,3
The search function is broken. It doesn’t return relevant results anymore.,Performance Issue,14/01/2024 1:29,@user_2786,Web,292,8,23
"We need dark mode support for the mobile app! It’s 2024, why isn't this a thing yet?",Discussion,18/01/2024 8:57,@user_2924,Android,279,17,24
Can someone explain how to use OAuth for third-party API integrations?,Question,29/01/2024 12:18,@user_4056,Web,211,11,16
Why was the live chat feature removed? That was the best part of the app!,Feature Request,15/01/2024 23:03,@user_1720,Web,170,9,29
The latest update broke my notifications. I’m not receiving any alerts at all. Anyone else?,Performance Issue,15/01/2024 23:21,@user_3291,iPhone,60,45,3
The new voice assistant is way too slow. Takes ages to process commands.,Feedback,6/01/2024 11:47,@user_1036,iPhone,140,35,3
Has anyone tested the latest beta? Is it worth updating?,Bug Report,21/01/2024 20:23,@user_4489,Android,183,43,13
Why does the app log me out randomly? It's really annoying.,Performance Issue,23/01/2024 17:26,@user_7771,Android,110,29,30
The latest security update blocks third-party integrations. Not cool. Please reconsider!,Performance Issue,6/01/2024 22:05,@user_4986,iPhone,180,5,23
Can someone explain the difference between WebSockets and long polling?,Feedback,19/01/2024 7:56,@user_6310,Web,248,33,18
The latest update broke my notifications. I’m not receiving any alerts at all. Anyone else?,Security Issue,8/01/2024 4:30,@user_4650,Web,102,47,11
Why does the battery drain so fast after the new patch? My phone barely lasts half a day!,Discussion,2/01/2024 8:43,@user_9619,iPhone,93,29,29
Can we get an option to auto-delete old messages after 30 days?,Question,12/01/2024 20:51,@user_8744,Web,51,17,9
The UI feels laggy after the latest update. Animations take forever to load.,Performance Issue,6/01/2024 4:52,@user_2093,Android,129,41,6
The app keeps asking me to log in every time I open it. Super annoying.,Question,24/01/2024 10:50,@user_5411,iPhone,113,13,21
The new AI recommendations are completely off. They used to be much better!,Performance Issue,16/01/2024 0:11,@user_7450,Android,65,15,24
I love the new offline mode! Works flawlessly even with large files. 🔥,Question,27/01/2024 9:34,@user_4633,Web,259,6,23
The new AI-powered search is amazing! Results are so much more relevant now! 🔥🔥,Security Issue,1/01/2024 13:10,@user_2918,iPhone,127,37,7
The app keeps asking me to log in every time I open it. Super annoying.,Question,6/01/2024 20:31,@user_5239,Android,283,12,20
The new API documentation is so much better! Really easy to understand.,Feedback,2/01/2024 15:26,@user_8079,Web,55,34,27
Has anyone tested the latest beta? Is it worth updating?,Bug Report,4/01/2024 22:57,@user_7947,iPhone,299,6,5
The new AI recommendations are completely off. They used to be much better!,Feature Request,9/01/2024 12:52,@user_1855,Web,72,33,18
The new update is fantastic! The app runs so much smoother now. Great job!,Performance Issue,24/01/2024 22:59,@user_6282,Web,299,12,16
"Dark mode is great, but can we get an option to schedule it automatically?",Feedback,2/01/2024 11:27,@user_1648,Android,226,34,13
My messages aren’t syncing across devices. Really frustrating. Any fixes?,Bug Report,8/01/2024 1:28,@user_9361,Android,73,16,15
"Hey @TechCorp, will there be an update to fix the keyboard lag issue? It’s driving me crazy!",Discussion,6/01/2024 14:59,@user_8082,Android,43,15,23
Can we get an option to auto-delete old messages after 30 days?,Discussion,8/01/2024 19:51,@user_9068,iPhone,102,10,17
Multi-account login would be a game-changer. Any plans to add this?,Feature Request,26/01/2024 20:35,@user_7273,iPhone,188,23,11
The new AI recommendations are completely off. They used to be much better!,Bug Report,13/01/2024 1:25,@user_1304,Web,248,29,16
The latest security update blocks third-party integrations. Not cool. Please reconsider!,Feedback,16/01/2024 8:34,@user_1852,Web,195,29,26
Can we get an option to auto-delete old messages after 30 days?,Feature Request,3/01/2024 13:41,@user_6249,iPhone,91,48,30
🚨 Security vulnerability found: Anyone can access user profiles without authentication. @Company please fix this ASAP!,Feedback,9/01/2024 21:23,@user_2536,Android,286,9,7
Keyboard shortcuts for power users would be amazing! Any plans?,Discussion,29/01/2024 6:21,@user_6882,Android,156,9,22
The app just freezes when I open large files. Happens on both desktop and mobile. Please fix!,Question,25/01/2024 12:55,@user_3349,iPhone,55,5,8
Multi-account login would be a game-changer. Any plans to add this?,Feature Request,26/01/2024 15:46,@user_9503,Android,180,44,26
🚨 Huge security flaw: Password reset emails contain sensitive user data in plaintext. @Company please fix!,Security Issue,20/01/2024 8:25,@user_9753,iPhone,104,13,21
The app's search function is broken. It doesn't return relevant results anymore.,Discussion,9/01/2024 1:57,@user_9177,Web,284,34,24
The UI feels laggy after the latest update. Animations take forever to load.,Bug Report,18/01/2024 3:46,@user_9304,Web,45,43,6
The app just freezes when I open large files. Happens on both desktop and mobile. Please fix!,Bug Report,27/01/2024 22:45,@user_4799,iPhone,136,42,5
Can we get an option to auto-delete old messages after 30 days?,Security Issue,20/01/2024 11:34,@user_6185,Web,215,16,22
Can we get an option to auto-delete old messages after 30 days?,Question,3/01/2024 21:10,@user_5650,Android,239,23,30
The new AI-powered search is amazing! Results are so much more relevant now! 🔥🔥,Feedback,1/01/2024 21:54,@user_6095,iPhone,226,5,7
The new voice assistant is way too slow. Takes ages to process commands.,Feedback,5/01/2024 7:46,@user_3891,iPhone,104,8,20
The new voice assistant is way too slow. Takes ages to process commands.,Security Issue,2/01/2024 22:06,@user_8344,Web,105,22,7
The new AI-powered search is amazing! Results are so much more relevant now! 🔥🔥,Security Issue,10/01/2024 16:46,@user_1966,Android,244,48,8
Why is the AI assistant so slow to respond? It used to be much faster.,Performance Issue,26/01/2024 22:47,@user_7219,Web,26,30,26
Loading time increased significantly after the last update. Feels super sluggish now 😕,Security Issue,14/01/2024 12:56,@user_5585,iPhone,153,45,9
"Dark mode is great, but can we get an option to schedule it automatically?",Feedback,2/01/2024 10:41,@user_6857,Web,213,22,22
Can we get an option to auto-delete old messages after 30 days?,Bug Report,5/01/2024 14:47,@user_6950,iPhone,195,20,30
The app's battery usage is insane! It drains my phone in just a few hours.,Feedback,17/01/2024 21:16,@user_9488,Web,142,33,14
Can we get an option to auto-delete old messages after 30 days?,Feedback,17/01/2024 21:09,@user_3214,Web,231,5,25
Can someone explain how to use OAuth for third-party API integrations?,Performance Issue,10/01/2024 5:20,@user_1591,Android,149,45,6
Why was the live chat feature removed? That was the best part of the app!,Feature Request,30/01/2024 10:46,@user_4722,Android,210,45,18
Why does the API return a 500 error when querying large datasets? Is there a workaround?,Security Issue,16/01/2024 10:27,@user_6188,iPhone,206,12,3
Why is the AI assistant so slow to respond? It used to be much faster.,Feedback,3/01/2024 16:00,@user_9048,Web,41,14,27
Why is the app using so much battery? It’s draining 10% in just 15 minutes!,Question,8/01/2024 7:30,@user_7784,iPhone,179,29,3
The dark mode contrast is too high. Hurts my eyes at night. Any fixes?,Question,17/01/2024 20:05,@user_5316,Web,215,14,16
Why does the API return a 500 error when querying large datasets? Is there a workaround?,Question,14/01/2024 15:34,@user_1257,Web,44,32,7
Why was the live chat feature removed? That was the best part of the app!,Feature Request,21/01/2024 22:09,@user_3867,iPhone,256,26,15
Why is the AI assistant so slow to respond? It used to be much faster.,Feedback,21/01/2024 8:30,@user_4316,Web,253,12,15
Multi-device support would be a game-changer. Any plans to implement it?,Performance Issue,7/01/2024 16:11,@user_2100,iPhone,159,46,3
"We need dark mode support for the mobile app! It’s 2024, why isn't this a thing yet?",Discussion,22/01/2024 16:41,@user_8971,Web,28,24,16
Why is the AI assistant so slow to respond? It used to be much faster.,Question,16/01/2024 7:07,@user_5514,iPhone,40,18,18
The new update is fantastic! The app runs so much smoother now. Great job!,Performance Issue,9/01/2024 21:46,@user_9281,Android,130,45,19
Why does the battery drain so fast after the new patch? My phone barely lasts half a day!,Bug Report,4/01/2024 3:21,@user_3324,Web,80,49,23
The app crashes every time I try to upload a photo. Anyone else having this issue?,Performance Issue,2/01/2024 0:41,@user_9762,Web,270,37,28
The dark mode contrast is too high. Hurts my eyes at night. Any fixes?,Bug Report,21/01/2024 23:52,@user_4223,Android,33,13,28
Can someone explain how to set up a webhook for real-time notifications?,Question,20/01/2024 16:43,@user_7691,Web,18,22,13
The app just freezes when I open large files. Happens on both desktop and mobile. Please fix!,Feature Request,25/01/2024 10:27,@user_7515,iPhone,96,45,30
Why was the live chat feature removed? That was the best part of the app!,Feedback,21/01/2024 20:10,@user_2053,iPhone,195,26,16
The app's search function is broken. It doesn't return relevant results anymore.,Feature Request,15/01/2024 3:42,@user_3582,iPhone,206,19,14
The app just freezes when I open large files. Happens on both desktop and mobile. Please fix!,Bug Report,18/01/2024 12:12,@user_4027,Android,288,8,12
Can someone explain the difference between WebSockets and long polling?,Performance Issue,22/01/2024 4:26,@user_6580,iPhone,98,23,10
The last update completely broke Bluetooth connectivity. Devices keep disconnecting randomly!,Bug Report,5/01/2024 20:19,@user_2367,Web,261,32,26
Why does the API return a 500 error when querying large datasets? Is there a workaround?,Feedback,25/01/2024 5:47,@user_4070,Web,41,32,19
"We need dark mode support for the mobile app! It’s 2024, why isn't this a thing yet?",Feedback,10/01/2024 0:31,@user_5612,iPhone,152,40,27
The app keeps asking me to log in every time I open it. Super annoying.,Feature Request,7/01/2024 19:50,@user_3066,iPhone,241,13,24
The last update completely broke Bluetooth connectivity. Devices keep disconnecting randomly!,Performance Issue,4/01/2024 21:31,@user_3604,Web,285,9,24
Can we get an option to auto-delete old messages after 30 days?,Security Issue,22/01/2024 14:50,@user_4189,Web,296,8,12
The app crashes every time I try to upload a photo. Anyone else having this issue?,Discussion,11/01/2024 15:15,@user_5229,Android,190,46,17
The latest update broke my notifications. I’m not receiving any alerts at all. Anyone else?,Discussion,23/01/2024 10:51,@user_4246,iPhone,247,14,16
Does anyone know how to set up a webhook for real-time notifications?,Question,15/01/2024 21:12,@user_1177,Android,251,39,12
The app just freezes when I open large files. Happens on both desktop and mobile. Please fix!,Performance Issue,9/01/2024 18:44,@user_6973,Android,296,45,9
"Dark mode is great, but can we get an option to schedule it automatically?",Discussion,14/01/2024 16:43,@user_7805,iPhone,166,48,6
Why does the app log me out randomly? It's really annoying.,Feedback,11/01/2024 0:12,@user_5346,Android,151,41,26
The app's search function is broken. It doesn't return relevant results anymore.,Security Issue,30/01/2024 8:06,@user_7487,iPhone,231,29,5
The last update completely broke Bluetooth connectivity. Devices keep disconnecting randomly!,Bug Report,2/01/2024 23:58,@user_1868,Web,10,30,27
Why was the live chat feature removed? That was the best part of the app!,Question,8/01/2024 5:24,@user_8202,Web,121,7,15
The app's battery usage is insane! It drains my phone in just a few hours.,Question,3/01/2024 14:53,@user_9897,Web,170,8,17
The new AI recommendations are completely off. They used to be much better!,Performance Issue,6/01/2024 14:18,@user_6649,Web,193,45,17
The new AI-powered search is amazing! Results are so much more relevant now! 🔥🔥,Bug Report,13/01/2024 2:59,@user_2438,iPhone,205,44,27
The last update completely broke Bluetooth connectivity. Devices keep disconnecting randomly!,Question,16/01/2024 1:53,@user_8711,Web,177,10,19
"We need dark mode support for the mobile app! It’s 2024, why isn't this a thing yet?",Performance Issue,21/01/2024 11:10,@user_1070,iPhone,83,37,25
The app crashes on Android 11 when I open settings. Anyone else facing this?,Performance Issue,28/01/2024 7:37,@user_3623,Web,21,8,3
Why is the AI assistant so slow to respond? It used to be much faster.,Performance Issue,10/01/2024 8:09,@user_6585,iPhone,280,23,18
Can we get an option to auto-delete old messages after 30 days?,Feature Request,19/01/2024 12:28,@user_4698,Android,131,41,28
The new API documentation is so much better! Really easy to understand.,Feedback,5/01/2024 15:18,@user_4884,Android,211,13,25
How do I enable 2FA for my account? I can't find the option in settings.,Feature Request,26/01/2024 21:15,@user_4418,iPhone,116,5,21
Has anyone tested the latest beta? Is it worth updating?,Performance Issue,25/01/2024 0:24,@user_4777,Android,24,14,16
Why was the live chat feature removed? That was the best part of the app!,Feedback,16/01/2024 1:20,@user_2413,Web,113,6,5
How do I enable 2FA for my account? I can't find the option in settings.,Bug Report,22/01/2024 8:01,@user_5946,Web,125,30,22
The new AI-powered search is amazing! Results are so much more relevant now! 🔥🔥,Question,10/01/2024 12:00,@user_2407,Web,80,12,20
Multi-account login would be a game-changer. Any plans to add this?,Question,15/01/2024 6:41,@user_7233,Web,11,39,16
Can we get an option to auto-delete old messages after 30 days?,Feedback,13/01/2024 7:31,@user_7181,Web,72,10,8
Can we get a feature to customize notification sounds? It would be super helpful!,Bug Report,7/01/2024 13:40,@user_3596,Android,257,16,19
The last update completely broke Bluetooth connectivity. Devices keep disconnecting randomly!,Bug Report,7/01/2024 15:19,@user_9632,Android,271,32,30
Why was the live chat feature removed? That was the best part of the app!,Performance Issue,29/01/2024 14:33,@user_2950,iPhone,177,47,5
The new AI recommendations are completely off. They used to be much better!,Feature Request,9/01/2024 18:31,@user_5162,Android,280,47,21
Why does the API return a 500 error when querying large datasets? Is there a workaround?,Discussion,24/01/2024 21:03,@user_3038,Android,195,17,20
Multi-account login would be a game-changer. Any plans to add this?,Feature Request,7/01/2024 11:12,@user_2091,Web,35,41,23
"Hey @TechCorp, will there be an update to fix the keyboard lag issue? It’s driving me crazy!",Feature Request,29/01/2024 4:06,@user_7425,iPhone,159,22,4
The last update completely broke Bluetooth connectivity. Devices keep disconnecting randomly!,Feature Request,17/01/2024 9:43,@user_5958,iPhone,150,8,6
"We need dark mode support for the mobile app! It’s 2024, why isn't this a thing yet?",Question,7/01/2024 8:53,@user_3562,Web,152,36,5
Keyboard shortcuts for power users would be amazing! Any plans?,Performance Issue,12/01/2024 17:11,@user_5052,iPhone,80,17,22
Why is the AI assistant so slow to respond? It used to be much faster.,Question,8/01/2024 22:31,@user_7789,Android,72,47,30
Can we get an option to auto-delete old messages after 30 days?,Feature Request,15/01/2024 22:05,@user_1191,iPhone,55,42,10
"The app now loads twice as fast! Whatever you did, keep it up! 🚀",Feedback,19/01/2024 6:52,@user_1188,Android,166,46,28
"The new dark mode is awesome, but can we get an option to schedule it automatically?",Performance Issue,2/01/2024 18:08,@user_6737,Web,163,13,15
The new voice assistant is way too slow. Takes ages to process commands.,Bug Report,29/01/2024 17:30,@user_1753,Android,173,32,7
Your new terms of service update is concerning. Can you clarify the data-sharing policies?,Bug Report,25/01/2024 5:10,@user_4225,Web,99,20,8
Keyboard shortcuts for power users would be amazing! Any plans?,Discussion,8/01/2024 18:19,@user_9114,Web,260,37,5
Multi-account login would be a game-changer. Any plans to add this?,Discussion,8/01/2024 13:57,@user_2558,Web,186,31,7
The app's battery usage is insane! It drains my phone in just a few hours.,Question,22/01/2024 5:04,@user_8166,Web,163,44,29
I love the new offline mode! Works flawlessly even with large files. 🔥,Security Issue,6/01/2024 17:55,@user_5247,iPhone,261,14,15
The app's battery usage is insane! It drains my phone in just a few hours.,Feedback,12/01/2024 5:40,@user_1134,Android,211,31,6
How do I enable 2FA for my account? I can't find the option in settings.,Discussion,4/01/2024 16:50,@user_6493,iPhone,93,44,7
"The app now loads twice as fast! Whatever you did, keep it up! 🚀",Feature Request,16/01/2024 10:39,@user_8052,Android,129,5,12
🚨 Huge security flaw: Password reset emails contain sensitive user data in plaintext. @Company please fix!,Feature Request,21/01/2024 20:55,@user_9468,Android,164,8,5
Why was the live chat feature removed? That was the best part of the app!,Performance Issue,17/01/2024 3:31,@user_1417,iPhone,160,32,6
Can someone explain how to use OAuth for third-party API integrations?,Question,9/01/2024 14:09,@user_9249,iPhone,221,39,4
Why does the app log me out randomly? It's really annoying.,Discussion,15/01/2024 5:49,@user_5983,Web,242,19,14
Why is the app using so much battery? It’s draining 10% in just 15 minutes!,Discussion,1/01/2024 17:29,@user_2692,Android,112,26,12
Multi-account login would be a game-changer. Any plans to add this?,Security Issue,8/01/2024 8:53,@user_8308,Android,31,43,6
My messages aren’t syncing across devices. Really frustrating. Any fixes?,Question,25/01/2024 1:04,@user_1407,Android,105,8,12
The new AI recommendations are completely off. They used to be much better!,Question,9/01/2024 9:01,@user_4158,Web,207,49,25
The last update completely broke Bluetooth connectivity. Devices keep disconnecting randomly!,Feedback,17/01/2024 7:17,@user_8434,Android,203,40,11
The latest security update blocks third-party integrations. Not cool. Please reconsider!,Security Issue,1/01/2024 18:49,@user_4390,Android,144,11,3
How do I enable 2FA for my account? I can't find the option in settings.,Security Issue,13/01/2024 21:14,@user_7820,Web,221,22,29
Can someone explain how to use OAuth for third-party API integrations?,Question,27/01/2024 0:51,@user_9621,Web,198,30,10
Your new terms of service update is concerning. Can you clarify the data-sharing policies?,Question,22/01/2024 2:17,@user_1754,iPhone,146,45,23
Why was the live chat feature removed? That was the best part of the app!,Bug Report,12/01/2024 16:46,@user_2020,Android,55,38,25
The new AI recommendations are completely off. They used to be much better!,Security Issue,10/01/2024 8:51,@user_3707,iPhone,106,8,6
"Dark mode is great, but can we get an option to schedule it automatically?",Discussion,13/01/2024 15:50,@user_3638,iPhone,230,22,27
Loading time increased significantly after the last update. Feels super sluggish now 😕,Bug Report,16/01/2024 17:08,@user_3208,iPhone,163,20,26
"The new dark mode is awesome, but can we get an option to schedule it automatically?",Feedback,3/01/2024 23:31,@user_4654,iPhone,106,7,6
The app's search function is broken. It doesn't return relevant results anymore.,Performance Issue,21/01/2024 2:45,@user_3128,iPhone,110,45,18
Can someone explain the difference between WebSockets and long polling?,Discussion,15/01/2024 9:34,@user_8493,iPhone,148,16,26
Great update! The new UI is much smoother. Well done team! 🎉,Feedback,1/01/2024 8:21,@user_8008,Web,54,50,28
The app's search function is broken. It doesn't return relevant results anymore.,Security Issue,11/01/2024 8:19,@user_4002,Android,45,28,22
The app crashes on Android 11 when I open settings. Anyone else facing this?,Bug Report,21/01/2024 15:01,@user_5941,Web,171,22,11
The dark mode contrast is too high. Hurts my eyes at night. Any fixes?,Security Issue,14/01/2024 10:22,@user_1621,Web,171,49,23
The dark mode contrast is too high. Hurts my eyes at night. Any fixes?,Security Issue,14/01/2024 7:44,@user_2055,Web,99,24,29
"The app now loads twice as fast! Whatever you did, keep it up! 🚀",Feature Request,17/01/2024 10:04,@user_5425,Android,94,46,16
Why was the live chat feature removed? That was the best part of the app!,Feature Request,20/01/2024 20:31,@user_8687,Web,121,47,16
Multi-device support would be a game-changer. Any plans to implement it?,Discussion,12/01/2024 4:55,@user_7598,iPhone,231,48,3
Has anyone tested the latest beta? Is it worth updating?,Bug Report,28/01/2024 14:50,@user_6281,iPhone,84,42,27
The new AI-powered search is amazing! Results are so much more relevant now! 🔥🔥,Question,21/01/2024 14:05,@user_5541,Android,45,22,24
Why does the API return a 500 error when querying large datasets? Is there a workaround?,Feedback,28/01/2024 20:47,@user_7563,Android,129,16,19
Why does the API return a 500 error when querying large datasets? Is there a workaround?,Performance Issue,22/01/2024 2:25,@user_8583,Android,131,32,24
The UI feels laggy after the latest update. Animations take forever to load.,Performance Issue,29/01/2024 13:28,@user_9265,Android,190,45,12
How do I enable end-to-end encryption for my messages?,Feature Request,28/01/2024 13:59,@user_9722,Web,75,31,17
The new AI recommendations are completely off. They used to be much better!,Feedback,12/01/2024 12:05,@user_9578,Android,147,18,12
The new AI recommendations are completely off. They used to be much better!,Bug Report,4/01/2024 12:08,@user_1009,Web,112,42,18
Multi-account login would be a game-changer. Any plans to add this?,Performance Issue,27/01/2024 18:07,@user_9546,Android,115,34,20
The new AI recommendations are completely off. They used to be much better!,Feedback,30/01/2024 7:30,@user_5819,iPhone,197,38,7
🚨 Huge security flaw: Password reset emails contain sensitive user data in plaintext. @Company please fix!,Discussion,30/01/2024 8:47,@user_8972,Web,203,30,26
The dark mode contrast is too high. Hurts my eyes at night. Any fixes?,Question,17/01/2024 5:32,@user_4554,iPhone,114,6,29
"Hey @TechCorp, will there be an update to fix the keyboard lag issue? It’s driving me crazy!",Performance Issue,18/01/2024 6:25,@user_6245,Web,131,30,6
Why does the app log me out randomly? It's really annoying.,Security Issue,15/01/2024 8:52,@user_1996,iPhone,92,14,13
I love the new offline mode! Works flawlessly even with large files. 🔥,Security Issue,4/01/2024 7:02,@user_3878,Web,26,8,4
Is there a way to export my chat history? I need to keep a record of my conversations.,Bug Report,30/01/2024 13:56,@user_1077,iPhone,87,15,18
Is there a way to export my chat history? I need to keep a record of my conversations.,Security Issue,16/01/2024 9:35,@user_3102,iPhone,243,50,20
The app crashes on Android 11 when I open settings. Anyone else facing this?,Feature Request,15/01/2024 12:17,@user_3976,Android,145,23,6
The UI feels laggy after the latest update. Animations take forever to load.,Performance Issue,27/01/2024 20:09,@user_2977,iPhone,197,20,26
Keyboard shortcuts for power users would be amazing! Any plans?,Performance Issue,28/01/2024 5:00,@user_7746,Web,271,35,30
The app's battery usage is insane! It drains my phone in just a few hours.,Security Issue,12/01/2024 21:06,@user_7498,Android,23,50,12
Why does the battery drain so fast after the new patch? My phone barely lasts half a day!,Feature Request,20/01/2024 9:04,@user_5562,Web,144,14,26
Why does the app log me out randomly? It's really annoying.,Performance Issue,24/01/2024 18:16,@user_4202,Web,145,44,8
"Dark mode is great, but can we get an option to schedule it automatically?",Security Issue,28/01/2024 13:13,@user_9510,Android,160,46,8
Multi-device support would be a game-changer. Any plans to implement it?,Bug Report,5/01/2024 9:21,@user_7056,Android,123,29,9
The search function is broken. It doesn’t return relevant results anymore.,Bug Report,5/01/2024 7:09,@user_8315,Android,299,36,23
The latest update broke my notifications. I’m not receiving any alerts at all. Anyone else?,Bug Report,22/01/2024 0:02,@user_2820,iPhone,111,38,21
How do I enable 2FA for my account? I can't find the option in settings.,Performance Issue,17/01/2024 21:52,@user_1656,iPhone,185,5,23
The app crashes on Android 11 when I open settings. Anyone else facing this?,Security Issue,28/01/2024 22:36,@user_5344,Web,81,19,23
🚨 Security vulnerability found: Anyone can access user profiles without authentication. @Company please fix this ASAP!,Security Issue,2/01/2024 5:19,@user_4024,iPhone,285,7,4
The new update is fantastic! The app runs so much smoother now. Great job!,Feature Request,25/01/2024 21:28,@user_5438,Web,110,7,8
The app just freezes when I open large files. Happens on both desktop and mobile. Please fix!,Question,10/01/2024 12:04,@user_3442,Android,141,9,15
Multi-device support would be a game-changer. Any plans to implement it?,Discussion,12/01/2024 0:18,@user_3706,iPhone,250,32,13
Can we get a feature to customize notification sounds? It would be super helpful!,Bug Report,20/01/2024 14:39,@user_7527,Web,67,31,22
Why does the API return a 500 error when querying large datasets? Is there a workaround?,Discussion,24/01/2024 3:43,@user_8766,iPhone,176,43,7
"The app now loads twice as fast! Whatever you did, keep it up! 🚀",Bug Report,16/01/2024 20:29,@user_9163,Android,115,25,29
Does anyone know how to set up a webhook for real-time notifications?,Question,2/01/2024 23:29,@user_4680,Web,243,16,7
The dark mode contrast is too high. Hurts my eyes at night. Any fixes?,Performance Issue,15/01/2024 22:38,@user_4762,iPhone,111,30,24
The latest security update blocks third-party integrations. Not cool. Please reconsider!,Bug Report,5/01/2024 23:01,@user_6818,Android,290,31,27
How do I enable 2FA for my account? I can't find the option in settings.,Feature Request,5/01/2024 23:49,@user_9643,Android,235,6,15
The app's battery usage is insane! It drains my phone in just a few hours.,Performance Issue,16/01/2024 21:26,@user_7614,Android,179,48,7
Multi-device support would be a game-changer. Any plans to implement it?,Question,13/01/2024 15:18,@user_8241,Web,187,21,29
The new AI recommendations are completely off. They used to be much better!,Bug Report,25/01/2024 12:55,@user_9054,Android,139,35,28
Why was the live chat feature removed? That was the best part of the app!,Feature Request,27/01/2024 18:40,@user_8769,Web,79,17,26
The new API documentation is so much better! Really easy to understand.,Feedback,28/01/2024 5:41,@user_1302,Android,291,20,15
"We need dark mode support for the mobile app! It’s 2024, why isn't this a thing yet?",Question,7/01/2024 7:03,@user_3546,iPhone,104,24,19
Why does the API return a 500 error when querying large datasets? Is there a workaround?,Feature Request,3/01/2024 12:34,@user_5616,Web,216,14,12
Can someone explain the difference between WebSockets and long polling?,Security Issue,10/01/2024 20:38,@user_2387,Web,235,18,8
The UI feels laggy after the latest update. Animations take forever to load.,Discussion,4/01/2024 16:28,@user_6668,iPhone,223,35,7
I love the new offline mode! Works flawlessly even with large files. 🔥,Performance Issue,8/01/2024 21:50,@user_1269,iPhone,126,21,10
The app keeps asking me to log in every time I open it. Super annoying.,Bug Report,20/01/2024 18:35,@user_1189,Android,255,29,13
The search function is broken. It doesn’t return relevant results anymore.,Bug Report,25/01/2024 10:48,@user_7152,Web,252,48,12
"Dark mode is great, but can we get an option to schedule it automatically?",Feedback,7/01/2024 1:13,@user_2689,Android,45,24,26
Does anyone know how to set up a webhook for real-time notifications?,Bug Report,3/01/2024 2:57,@user_7259,iPhone,183,38,28
"We need dark mode support for the mobile app! It’s 2024, why isn't this a thing yet?",Bug Report,22/01/2024 4:35,@user_3183,iPhone,34,30,13
Why is the AI assistant so slow to respond? It used to be much faster.,Security Issue,12/01/2024 2:23,@user_4008,iPhone,279,42,5
"Dark mode is great, but can we get an option to schedule it automatically?",Discussion,22/01/2024 5:08,@user_1478,Web,246,47,24
The latest security update blocks third-party integrations. Not cool. Please reconsider!,Security Issue,15/01/2024 22:22,@user_6113,Android,205,6,9
The app just freezes when I open large files. Happens on both desktop and mobile. Please fix!,Feedback,5/01/2024 19:47,@user_8228,iPhone,292,40,23
How do I enable end-to-end encryption for my messages?,Discussion,5/01/2024 15:15,@user_7497,Android,251,50,26
Has anyone tested the latest beta? Is it worth updating?,Feedback,22/01/2024 10:47,@user_6222,iPhone,11,20,9
The app keeps asking me to log in every time I open it. Super annoying.,Question,15/01/2024 15:24,@user_4434,Web,259,13,26
Multi-device support would be a game-changer. Any plans to implement it?,Performance Issue,24/01/2024 22:53,@user_2820,Android,61,13,8
Can someone explain how to use OAuth for third-party API integrations?,Feedback,27/01/2024 10:44,@user_4038,Android,225,12,3
